SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price
200884,2007,2008,11,868,14,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
201327,1993,2009,11,2337,8,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
201327,2006,2012,9,903,7,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
201566,2009,2009,7,910,8,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201566,2009,2009,7,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201566,2009,2009,7,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201566,2009,2009,7,910,7,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201566,2009,2009,7,910,9,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201566,2009,2009,7,910,7,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201672,2009,2009,3,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201672,2009,2009,5,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201672,2009,2009,6,910,5,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201672,2009,2009,6,910,5,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
201769,2005,2013,1,914,7,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
201769,2006,2011,1,910,20,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
201769,2005,2010,8,1184,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
201769,2008,2011,9,829,17,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,E
201769,2005,2016,1,572,4,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
201769,2005,2016,5,572,5,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
201769,2005,2017,5,572,15,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
201769,2007,2007,12,868,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
201769,1978,2015,7,903,12,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,E
201769,2006,2011,10,910,4,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
201769,1978,2017,8,779,1,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,E
202212,2006,2014,2,903,5,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
202654,2005,2011,2,1184,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
202654,2008,2011,10,829,8,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,E
202654,2006,2012,8,903,8,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
202654,2006,2014,1,857,3,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
202654,1993,2011,4,2337,16,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
202654,2005,2017,2,572,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
202654,2005,2017,1,572,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
202654,2006,2010,2,914,21,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
202654,2007,2009,10,868,18,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
202654,2005,2017,7,572,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
202654,2005,2013,1,914,18,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2008,2013,4,829,18,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,E
203539,2009,2010,5,1160,3,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203539,1993,2011,7,2337,12,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2005,2014,6,743,9,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2005,2013,4,914,7,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2007,2009,2,1394,4,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,E
203539,2007,2008,1,868,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203539,2005,2014,2,743,17,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2008,2012,8,829,4,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,E
203539,2006,2011,3,910,18,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
203539,2007,2007,11,868,21,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203539,2007,2009,9,868,11,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203539,2006,2013,10,857,7,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
203539,2006,2013,10,903,10,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
203539,2005,2013,4,914,7,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2007,2011,6,868,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203539,1993,2011,10,1761,8,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2005,2009,4,1184,21,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2006,2013,9,903,4,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
203539,2014,2015,3,640,4,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,E
203539,2009,2010,1,1160,3,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203539,2007,2010,8,1103,15,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,E
203539,1986,2013,9,1131,4,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,E
203539,2005,2013,6,914,3,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2007,2013,6,914,12,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,E
203539,1993,2014,8,914,16,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2006,2012,7,814,15,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
203539,2014,2016,2,843,14,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,E
203539,1993,2013,3,1761,17,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2007,2012,11,868,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203539,2006,2014,2,857,5,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
203539,1993,2014,9,914,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2005,2014,3,743,10,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2006,2011,2,914,6,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
203539,2005,2013,2,914,21,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2005,2013,1,914,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,1992,2017,2,914,12,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,E
203539,1986,2011,9,1377,6,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,E
203539,1993,2014,11,914,18,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,1993,2015,1,914,4,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
203539,2006,2013,4,903,10,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
203539,2005,2012,2,914,9,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2005,2014,3,743,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,1978,2015,10,1327,5,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,E
203539,2006,2014,1,636,19,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
203539,2005,2013,12,743,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
203539,2007,2009,5,868,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
203646,2009,2009,7,910,10,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,6,910,13,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,7,910,11,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,6,910,11,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,7,910,14,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,7,910,13,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,6,910,10,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,6,910,15,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,8,910,18,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,4,910,12,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,4,910,19,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,4,910,15,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,5,910,17,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203646,2009,2009,4,910,16,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203707,2009,2009,3,910,10,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
203982,2005,2012,5,914,22,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
204424,2006,2008,8,914,13,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
204424,1993,2008,8,2337,14,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
204424,2006,2012,11,818,20,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
205309,2005,2014,2,743,21,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
205309,2006,2013,2,903,7,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
205309,2006,2011,4,914,11,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
205309,2006,2012,10,818,19,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
205309,2009,2013,6,910,5,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
205309,1993,2011,4,1761,15,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
205309,2007,2011,7,868,7,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
205309,2005,2013,12,743,17,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
205752,1997,2015,8,914,15,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,E
205752,2005,2015,7,572,16,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
205752,2007,2011,1,868,15,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
206194,2008,2012,11,829,3,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,E
206194,2006,2012,8,910,3,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,E
206194,2007,2010,12,868,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
206194,2006,2013,10,903,7,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
206194,2007,2009,8,868,23,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
206194,2006,2013,3,818,5,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
206194,2006,2013,11,903,3,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
206194,2007,2009,6,868,7,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
206194,1993,2015,3,914,1,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
206194,2005,2013,3,914,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
206194,1993,2015,2,914,2,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,E
206194,2006,2014,3,857,2,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
206194,2007,2011,3,868,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,E
206637,2005,2016,7,572,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
206637,2005,2016,3,572,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
206637,2005,2014,7,743,22,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
206637,2005,2016,10,572,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
206637,2005,2014,3,743,21,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
207044,2009,2009,3,910,8,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,7,910,7,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,7,910,5,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,5,910,8,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,7,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,6,910,9,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207044,2009,2009,7,910,6,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
207079,2007,2011,6,914,18,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,E
207079,2005,2017,7,572,11,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
207079,2005,2014,3,743,14,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
207079,2005,2016,10,572,5,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
207079,2006,2013,11,903,3,123.00,181.00,7.50,2.50,3.00,3.00,11.00,3.00,1,1.00,1.00,2.00,0.00,4.00,3.00,3.00,1.00,4,8.00,11.00,E
207079,2006,2013,1,818,8,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,E
207079,2005,2017,6,572,15,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,E
207079,2009,2009,12,1160,4,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,E
